vehicle/0/_id,vehicle/0/_x,vehicle/0/_y,vehicle/0/_angle,vehicle/0/_type,vehicle/0/_speed,vehicle/0/_pos,vehicle/0/_lane,vehicle/0/_slope,person/0/_id,person/0/_x,person/0/_y,person/0/_angle,person/0/_speed,person/0/_pos,person/0/_edge,person/0/_slope,person/0/_type,container/_id,container/_x,container/_y,container/_angle,container/_speed,container/_pos,container/_edge,container/_slope,container/_type,_time,person/1/_id,person/1/_x,person/1/_y,person/1/_angle,person/1/_speed,person/1/_pos,person/1/_edge,person/1/_slope,person/1/_type,person/2/_id,person/2/_x,person/2/_y,person/2/_angle,person/2/_speed,person/2/_pos,person/2/_edge,person/2/_slope,person/2/_type,vehicle/1/_id,vehicle/1/_x,vehicle/1/_y,vehicle/1/_angle,vehicle/1/_type,vehicle/1/_speed,vehicle/1/_pos,vehicle/1/_lane,vehicle/1/_slope,person/3/_id,person/3/_x,person/3/_y,person/3/_angle,person/3/_speed,person/3/_pos,person/3/_edge,person/3/_slope,person/3/_type,person/4/_id,person/4/_x,person/4/_y,person/4/_angle,person/4/_speed,person/4/_pos,person/4/_edge,person/4/_slope,person/4/_type,person/5/_id,person/5/_x,person/5/_y,person/5/_angle,person/5/_speed,person/5/_pos,person/5/_edge,person/5/_slope,person/5/_type,vehicle/2/_id,vehicle/2/_x,vehicle/2/_y,vehicle/2/_angle,vehicle/2/_type,vehicle/2/_speed,vehicle/2/_pos,vehicle/2/_lane,vehicle/2/_slope,vehicle/3/_id,vehicle/3/_x,vehicle/3/_y,vehicle/3/_angle,vehicle/3/_type,vehicle/3/_speed,vehicle/3/_pos,vehicle/3/_lane,vehicle/3/_slope,vehicle/4/_id,vehicle/4/_x,vehicle/4/_y,vehicle/4/_angle,vehicle/4/_type,vehicle/4/_speed,vehicle/4/_pos,vehicle/4/_lane,vehicle/4/_slope,vehicle/5/_id,vehicle/5/_x,vehicle/5/_y,vehicle/5/_angle,vehicle/5/_type,vehicle/5/_speed,vehicle/5/_pos,vehicle/5/_lane,vehicle/5/_slope,vehicle/6/_id,vehicle/6/_x,vehicle/6/_y,vehicle/6/_angle,vehicle/6/_type,vehicle/6/_speed,vehicle/6/_pos,vehicle/6/_lane,vehicle/6/_slope
,,,,,,,,,p_3,3.55,-71.88,180.06,0.93,28.12,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,166.00,p_5,3.56,-57.04,180.06,1.23,42.96,-E0,0.00,DEFAULT_PEDTYPE,p_4,95.95,4.52,90.00,1.39,4.05,-E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.55,-73.02,180.06,1.14,26.98,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,167.00,p_5,3.56,-58.25,180.06,1.21,41.75,-E0,0.00,DEFAULT_PEDTYPE,p_4,97.17,4.52,90.00,1.22,2.83,-E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.55,-74.14,180.06,1.13,25.86,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,168.00,p_5,3.56,-59.44,180.06,1.20,40.55,-E0,0.00,DEFAULT_PEDTYPE,p_4,98.53,4.52,90.00,1.36,1.47,-E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-75.17,180.06,1.02,24.83,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,169.00,p_5,3.56,-60.67,180.06,1.23,39.33,-E0,0.00,DEFAULT_PEDTYPE,p_4,99.77,4.52,90.00,1.25,0.23,-E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-76.13,180.06,0.96,23.87,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,170.00,p_5,3.56,-61.67,180.06,1.00,38.32,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-77.08,180.06,0.95,22.92,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,171.00,p_5,3.56,-62.77,180.06,1.10,37.23,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-78.17,180.06,1.09,21.83,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,172.00,p_5,3.56,-63.91,180.06,1.14,36.09,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-79.12,180.06,0.95,20.88,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,173.00,p_5,3.55,-64.94,180.06,1.03,35.06,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-80.24,180.06,1.12,19.76,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,174.00,p_5,3.55,-66.07,180.06,1.13,33.93,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-81.20,180.06,0.97,18.80,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,175.00,p_5,3.55,-67.25,180.06,1.17,32.75,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-82.17,180.06,0.96,17.83,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,176.00,p_5,3.55,-68.27,180.06,1.02,31.73,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-83.16,180.06,1.00,16.84,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,177.00,p_5,3.55,-69.45,180.06,1.18,30.55,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.54,-84.21,180.06,1.05,15.79,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,178.00,p_5,3.55,-70.50,180.06,1.05,29.50,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-85.36,180.06,1.15,14.64,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,179.00,p_5,3.55,-71.49,180.06,0.99,28.51,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-86.48,180.06,1.12,13.52,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,180.00,p_5,3.55,-72.56,180.06,1.07,27.44,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-87.50,180.06,1.02,12.50,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,181.00,p_5,3.55,-73.70,180.06,1.14,26.30,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-88.61,180.06,1.11,11.39,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,182.00,p_5,3.54,-74.81,180.06,1.11,25.19,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-89.66,180.06,1.04,10.34,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,183.00,p_5,3.54,-75.93,180.06,1.13,24.07,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-90.66,180.06,1.00,9.34,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,184.00,p_5,3.54,-76.97,180.06,1.04,23.03,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-91.80,180.06,1.14,8.20,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,185.00,p_5,3.54,-78.09,180.06,1.11,21.91,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-92.75,180.06,0.95,7.25,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,186.00,p_5,3.54,-79.29,180.06,1.20,20.71,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.53,-93.89,180.06,1.13,6.11,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,187.00,p_5,3.54,-80.30,180.06,1.01,19.70,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.52,-95.03,180.06,1.14,4.97,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,188.00,p_5,3.54,-81.35,180.06,1.06,18.65,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.52,-96.03,180.06,1.00,3.97,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,189.00,p_5,3.54,-82.38,180.06,1.03,17.62,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.52,-97.04,180.06,1.02,2.96,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,190.00,p_5,3.54,-83.60,180.06,1.22,16.40,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.52,-98.17,180.06,1.13,1.83,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,191.00,p_5,3.54,-84.60,180.06,1.00,15.40,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_3,3.52,-99.32,180.06,1.15,0.68,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,192.00,p_5,3.53,-85.83,180.06,1.23,14.17,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-86.83,180.06,1.00,13.17,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,193.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-88.05,180.06,1.22,11.95,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,194.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-89.09,180.06,1.05,10.90,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,195.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-90.17,180.06,1.08,9.83,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,196.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-91.22,180.06,1.05,8.78,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,197.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-92.43,180.06,1.21,7.57,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,198.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-93.62,180.06,1.19,6.38,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,199.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.53,-94.60,180.06,0.99,5.39,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,200.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.52,-95.64,180.06,1.03,4.36,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,201.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.52,-96.71,180.06,1.07,3.29,-E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,202.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.52,-97.86,180.06,1.15,2.14,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,203.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,p_5,3.52,-99.03,180.06,1.18,0.97,-E0,0.00,DEFAULT_PEDTYPE,,,,,,,,,,204.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,205.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
